NoOfBedrooms,NoOfBathrooms,NoOfFloors,FlatArea,LotArea,BasementArea,AreaOfTheHouseFromBasement,LivingAreaAfterRenovation,LotAreaAfterRenovation,AgeOfHouse,ConditionOfTheHouse,OverallGrade,SalePrice
4,2.5,2.0,3040.0,7200.0,0,3040.0,2360.0,8245,10,Fair,9,700000.0
4,2.5,2.0,2560.0,7210.0,0,2560.0,2160.0,10439,12,Fair,9,838000.0
6,3.0,2.0,2744.0,9926.0,0,2744.0,2470.0,9926,12,Fair,7,300000.0
3,2.25,3.0,1420.0,990.0,0,1420.0,1350.0,1415,10,Fair,8,467000.0
2,1.0,1.0,700.0,7457.0,0,700.0,1500.0,7130,75,Fair,6,395000.0
5,4.25,2.0,4110.0,42755.0,1140,2970.0,2730.0,12750,18,Fair,10,734000.0
5,2.75,2.0,2670.0,4780.0,0,2670.0,2560.0,5380,5,Fair,8,480000.0
3,2.75,2.0,2130.0,1400.0,1050,1080.0,1520.0,3132,8,Fair,9,539000.0
5,2.75,2.0,3078.0,6371.0,0,3078.0,1979.0,19030,4,Fair,9,459950.0
2,1.0,2.0,840.0,892.0,0,840.0,1030.0,1007,12,Fair,7,306500.0
3,2.5,2.0,1800.0,2731.0,0,1800.0,1800.0,3265,4,Fair,8,408474.0
3,2.75,2.0,2580.0,5200.0,0,2580.0,2700.0,5602,10,Fair,8,437000.0
3,1.5,2.0,1270.0,2356.0,0,1270.0,1490.0,2175,6,Fair,7,160797.0
4,3.5,3.0,3065.0,5440.0,0,3065.0,2210.0,8400,4,Fair,9,729000.0
3,2.5,2.0,1861.0,1587.0,283,1578.0,2090.0,10454,11,Fair,8,499000.0
4,2.75,2.0,2260.0,5705.0,0,2260.0,2260.0,5727,4,Fair,8,359950.0
5,3.25,2.0,4150.0,7100.0,0,4150.0,3560.0,7214,5,Fair,10,929000.0
2,2.5,2.0,1500.0,1174.0,360,1140.0,1550.0,1519,4,Fair,8,529950.0
3,2.25,2.5,1620.0,998.0,80,1540.0,1620.0,1068,6,Fair,8,461000.0
2,1.5,2.0,830.0,1325.0,0,830.0,1310.0,1485,13,Fair,7,271115.0
4,2.5,2.0,3120.0,5137.0,0,3120.0,2755.0,5137,15,Fair,7,653000.0
3,2.5,3.0,1870.0,1058.0,490,1380.0,1440.0,1136,11,Fair,8,565000.0
3,2.25,3.0,1240.0,1250.0,0,1240.0,1470.0,1250,4,Fair,8,529950.0
4,2.5,2.0,2820.0,5612.0,0,2820.0,1620.0,14881,11,Fair,9,585000.0
3,1.75,3.0,1630.0,1526.0,0,1630.0,1570.0,1274,4,Fair,8,609000.0
3,2.25,2.0,1584.0,2800.0,0,1584.0,1584.0,2800,6,Fair,7,267000.0
4,2.5,2.0,2840.0,4500.0,0,2840.0,2840.0,4939,6,Fair,8,557000.0
4,3.25,2.0,3910.0,6293.0,780,3130.0,4410.0,6015,12,Fair,9,709950.0
3,2.5,3.0,1730.0,1301.0,0,1730.0,1330.0,1240,7,Fair,9,625000.0
3,2.75,2.0,1840.0,2060.0,140,1700.0,2590.0,2680,5,Fair,10,599000.0
4,3.75,2.0,4030.0,503989.0,0,4030.0,2110.0,71874,10,Fair,10,920000.0
4,3.5,3.0,3440.0,3800.0,0,3440.0,1760.0,3800,4,Fair,9,1290000.0
4,2.5,2.0,2110.0,3825.0,0,2110.0,2110.0,3825,6,Fair,7,324500.0
3,2.5,2.0,2430.0,5866.0,0,2430.0,2380.0,5866,9,Fair,7,471500.0
4,3.75,2.0,4690.0,207141.0,660,4030.0,2890.0,200527,11,Fair,10,1020000.0
4,3.5,2.0,3500.0,43560.0,650,2850.0,3640.0,40545,4,Fair,9,998000.0
4,2.5,2.0,2070.0,8685.0,0,2070.0,2170.0,9715,12,Fair,7,262000.0
4,3.5,2.0,3350.0,6350.0,740,2610.0,1820.0,6350,9,Fair,8,844000.0
4,2.5,2.0,2440.0,4850.0,0,2440.0,2970.0,5450,5,Fair,8,745641.0
5,3.0,2.0,3010.0,7357.0,0,3010.0,2370.0,8050,10,Fair,9,659950.0
3,2.5,2.0,2060.0,4200.0,0,2060.0,2370.0,4200,4,Fair,8,339989.0
2,2.5,2.0,1570.0,2399.0,390,1180.0,1590.0,2306,9,Fair,7,352500.0
3,2.5,2.0,1580.0,1161.0,570,1010.0,1680.0,1177,10,Fair,8,525000.0
5,3.5,2.0,4280.0,6530.0,0,4280.0,3960.0,6863,4,Fair,10,1140000.0
5,3.5,2.0,2815.0,4900.0,0,2815.0,2798.0,4900,7,Fair,9,491000.0
4,2.5,2.0,2620.0,6114.0,0,2620.0,2620.0,5808,7,Fair,9,675000.0
3,2.25,3.0,1250.0,1033.0,0,1250.0,1250.0,1150,11,Fair,8,344000.0
4,2.5,2.0,3250.0,4500.0,0,3250.0,3030.0,4598,10,Fair,8,530000.0
4,3.25,2.0,2510.0,7686.0,0,2510.0,2510.0,6732,15,Fair,9,290500.0
2,1.75,2.0,1270.0,1685.0,0,1270.0,1270.0,1843,6,Fair,8,335000.0
5,4.0,2.0,6670.0,16481.0,1710,4960.0,4800.0,16607,11,Fair,10,3000000.0
3,2.5,2.0,1580.0,3075.0,0,1580.0,1710.0,2934,5,Fair,8,379000.0
3,1.5,3.0,1360.0,2030.0,0,1360.0,1360.0,1167,10,Fair,8,385000.0
4,2.5,1.0,2400.0,9612.0,1170,1230.0,2430.0,5539,56,Fair,8,500012.0
3,3.0,3.0,1571.0,2017.0,0,1571.0,1520.0,1497,10,Fair,8,366750.0
2,2.0,2.0,1405.0,1073.0,265,1140.0,1405.0,3000,11,Fair,8,405000.0
3,1.5,2.0,1010.0,1546.0,0,1010.0,1010.0,1517,47,Fair,8,356999.0
2,2.5,2.0,1450.0,1281.0,230,1220.0,1440.0,1281,12,Fair,8,590000.0
3,1.75,2.0,1420.0,1361.0,460,960.0,1340.0,1343,4,Fair,7,294000.0
4,2.5,2.0,2650.0,4644.0,0,2650.0,2640.0,5099,5,Fair,8,731500.0
5,2.75,2.0,3030.0,7679.0,0,3030.0,3080.0,6341,4,Fair,9,837219.0
4,5.5,2.0,6530.0,871200.0,0,6530.0,1280.0,858132,10,Fair,10,1600000.0
3,2.75,1.0,2670.0,3738.0,950,1720.0,2610.0,3734,5,Fair,10,798800.0
2,2.5,2.0,1170.0,809.0,0,1170.0,1170.0,1121,11,Fair,9,482500.0
4,2.5,2.0,3260.0,26772.0,0,3260.0,3260.0,14491,11,Fair,9,820000.0
3,1.5,3.0,1480.0,1722.0,0,1480.0,1480.0,5764,11,Fair,7,319000.0
3,2.5,2.0,2700.0,6947.0,0,2700.0,2500.0,6947,5,Fair,9,950000.0
4,3.5,2.0,4640.0,13404.0,0,4640.0,4690.0,13590,11,Fair,10,1270000.0
3,2.5,3.0,1601.0,2491.0,65,1536.0,1420.0,1156,11,Fair,7,378000.0
5,3.75,1.0,5350.0,15360.0,2310,3040.0,3740.0,15940,10,Fair,10,3350000.0
3,2.5,2.0,2540.0,5237.0,0,2540.0,1800.0,4097,7,Fair,8,489950.0
2,1.75,2.0,1030.0,1106.0,265,765.0,1030.0,1066,12,Fair,7,345000.0
3,2.5,2.0,2730.0,7136.0,0,2730.0,2130.0,8932,6,Fair,8,510000.0
4,2.5,2.0,3172.0,5033.0,0,3172.0,2704.0,5232,4,Fair,8,432500.0
4,2.5,2.0,3160.0,8530.0,0,3160.0,3160.0,6460,12,Fair,9,650000.0
4,2.5,2.0,2850.0,12429.0,0,2850.0,2540.0,12000,10,Fair,9,750000.0
4,3.5,2.0,2780.0,3100.0,660,2120.0,1740.0,3600,4,Fair,8,870000.0
4,3.5,2.0,3860.0,6543.0,0,3860.0,3760.0,6888,4,Fair,10,900000.0
2,1.75,2.0,1180.0,900.0,400,780.0,1380.0,3610,4,Fair,10,664950.0
3,2.25,2.0,1410.0,1290.0,120,1290.0,1490.0,1380,14,Fair,7,391000.0
4,3.5,2.0,6370.0,205603.0,0,6370.0,1490.0,33580,10,Fair,10,1800000.0
5,3.0,2.0,3223.0,6371.0,0,3223.0,1979.0,9008,4,Fair,9,479349.0
4,3.25,2.0,2600.0,2074.0,450,2150.0,2510.0,2074,7,Fair,8,661000.0
3,3.25,3.0,1380.0,1234.0,0,1380.0,1370.0,1282,12,Fair,8,379000.0
3,2.25,2.5,1620.0,998.0,80,1540.0,1620.0,1299,8,Fair,8,415000.0
3,3.25,3.0,1370.0,1227.0,0,1370.0,1370.0,1236,11,Fair,8,375000.0
3,2.0,3.0,1220.0,1186.0,0,1220.0,1280.0,1251,11,Fair,8,355000.0
3,2.5,3.0,1280.0,1889.0,0,1280.0,1450.0,1889,9,Fair,8,540000.0
2,1.5,2.0,770.0,850.0,0,770.0,1350.0,915,12,Fair,7,290000.0
3,2.5,3.0,1210.0,1200.0,0,1210.0,1210.0,1200,10,Fair,8,500000.0
4,2.5,2.0,2890.0,6322.0,0,2890.0,2380.0,5738,7,Fair,8,416000.0
3,2.5,2.0,1580.0,2765.0,0,1580.0,1580.0,1820,7,Fair,8,349900.0
3,2.25,2.0,1530.0,1245.0,480,1050.0,1530.0,2307,4,Fair,9,465000.0
4,2.5,2.5,3670.0,7680.0,0,3670.0,3130.0,6112,11,Fair,10,950000.0
4,2.25,2.5,1850.0,2340.0,0,1850.0,1850.0,2340,4,Fair,8,496800.0
4,2.5,2.0,2440.0,6581.0,0,2440.0,1480.0,7432,4,Fair,8,680000.0
4,3.25,2.0,2190.0,4265.0,650,1540.0,1730.0,4265,3,Fair,9,920000.0
5,4.0,2.0,4360.0,8030.0,0,4360.0,3570.0,6185,3,Fair,10,1290000.0
4,2.75,2.0,3990.0,6637.0,0,3990.0,3500.0,7074,15,Fair,9,825000.0
3,2.5,3.0,1270.0,1283.0,0,1270.0,1270.0,1512,11,Fair,7,292000.0
4,2.5,2.0,3340.0,6924.0,0,3340.0,3030.0,6119,9,Fair,8,576000.0
2,2.0,3.0,1500.0,761.0,0,1500.0,1360.0,1527,10,Fair,8,670000.0
4,3.5,2.0,3120.0,5086.0,640,2480.0,1880.0,5092,10,Fair,9,953007.0
4,2.5,2.0,2480.0,4334.0,0,2480.0,2480.0,5632,6,Fair,8,399000.0
2,2.0,3.0,1110.0,1155.0,130,980.0,1110.0,1089,10,Fair,7,399000.0
4,2.75,2.0,2760.0,5670.0,0,2760.0,2760.0,6600,4,Fair,10,847093.0
3,2.5,3.0,1510.0,1493.0,0,1510.0,1530.0,1357,4,Fair,8,599950.0
3,2.5,2.0,1460.0,1614.0,280,1180.0,1380.0,1402,11,Fair,8,499000.0
4,2.75,2.0,3980.0,285318.0,0,3980.0,2100.0,105415,12,Fair,9,760000.0
4,3.75,2.0,3320.0,8234.0,0,3320.0,1560.0,8240,4,Fair,10,1700000.0
4,3.25,2.0,3270.0,5187.0,160,3110.0,3600.0,5825,4,Fair,9,1030000.0
4,2.5,2.0,2670.0,8765.0,0,2670.0,2880.0,8765,12,Fair,9,515000.0
3,2.25,2.0,1410.0,1332.0,120,1290.0,1445.0,1290,14,Fair,7,355000.0
4,2.75,2.0,2475.0,4000.0,0,2475.0,2166.0,4000,4,Fair,7,319900.0
3,3.5,2.0,1600.0,1431.0,360,1240.0,1500.0,4120,12,Fair,8,460000.0
2,1.0,2.0,1290.0,3383.0,0,1290.0,1290.0,2828,10,Fair,7,305000.0
3,2.5,2.0,1608.0,4818.0,0,1608.0,2009.0,5200,6,Fair,8,280000.0
2,2.25,2.0,1300.0,2104.0,290,1010.0,1430.0,1850,7,Fair,8,394950.0
4,3.5,2.0,2530.0,3000.0,680,1850.0,1470.0,6000,4,Fair,8,382000.0
3,2.5,3.0,1390.0,1411.0,0,1390.0,1350.0,1266,10,Fair,8,560000.0
3,2.25,3.0,1640.0,1204.0,0,1640.0,1630.0,3136,4,Fair,8,772000.0
4,2.5,2.0,2229.0,5723.0,0,2229.0,2738.0,5742,6,Fair,7,324950.0
3,2.5,2.0,1790.0,3078.0,0,1790.0,1890.0,3078,8,Fair,8,530000.0
3,2.25,2.5,990.0,736.0,110,880.0,1030.0,1201,9,Fair,8,384000.0
5,2.75,2.0,3240.0,6863.0,0,3240.0,2360.0,6002,5,Fair,10,719950.0
2,2.5,2.0,1280.0,819.0,220,1060.0,1290.0,2900,12,Fair,8,319950.0
3,2.5,2.0,1610.0,3848.0,0,1610.0,1610.0,3049,12,Fair,8,292000.0
6,3.5,2.0,3670.0,3959.0,1260,2410.0,2060.0,3625,10,Fair,10,1500000.0
2,2.5,3.0,1150.0,1027.0,0,1150.0,1360.0,1210,10,Fair,8,425000.0
5,3.75,2.0,3760.0,4702.0,980,2780.0,2950.0,5981,4,Fair,9,799950.0
2,2.5,2.0,1320.0,1157.0,330,990.0,1550.0,1519,4,Fair,8,499000.0
4,2.75,2.0,2700.0,7992.0,0,2700.0,2840.0,7992,6,Fair,9,572000.0
2,2.0,3.0,1480.0,804.0,0,1480.0,1380.0,1751,10,Fair,8,459000.0
3,2.25,3.0,1410.0,905.0,0,1410.0,1510.0,1352,4,Fair,9,529500.0
4,2.5,2.0,3135.0,5811.0,0,3135.0,3008.0,5799,13,Fair,9,374500.0
3,2.5,2.0,1480.0,1485.0,200,1280.0,1470.0,1277,11,Fair,8,584000.0
4,4.5,2.0,4020.0,9656.0,0,4020.0,1960.0,9520,11,Fair,10,1900000.0
2,2.25,2.0,1060.0,1209.0,120,940.0,1300.0,1169,12,Fair,8,505000.0
2,2.5,3.0,1950.0,2457.0,0,1950.0,1650.0,1639,9,Fair,8,565000.0
4,2.75,2.0,3340.0,5677.0,0,3340.0,3240.0,5643,7,Fair,9,799000.0
3,2.5,2.5,1570.0,1452.0,330,1240.0,1670.0,1596,11,Fair,9,547000.0
3,2.5,2.0,1930.0,6604.0,0,1930.0,910.0,6604,4,Fair,7,550000.0
3,2.0,1.0,1590.0,8100.0,530,1060.0,1590.0,8100,22,Fair,7,250000.0
4,4.5,2.0,3720.0,7746.0,0,3720.0,3080.0,11067,4,Fair,10,960000.0
4,4.25,2.0,4470.0,5884.0,1240,3230.0,2570.0,6000,8,Fair,10,2950000.0
2,1.0,2.0,1290.0,1289.0,260,1030.0,1290.0,1332,13,Fair,7,441000.0
3,2.25,2.0,1489.0,2800.0,0,1489.0,1584.0,2800,6,Fair,7,265000.0
3,2.5,1.0,2075.0,39553.0,0,2075.0,1960.0,9047,6,Fair,7,430000.0
3,2.5,2.0,1413.0,3600.0,0,1413.0,2150.0,3869,7,Fair,8,286800.0
3,2.5,2.0,1300.0,1362.0,420,880.0,1300.0,1251,10,Fair,8,375000.0
3,3.25,2.0,1480.0,983.0,300,1180.0,1330.0,1062,5,Fair,8,312500.0
4,2.75,2.0,3320.0,5559.0,0,3320.0,3400.0,6854,6,Fair,9,850000.0
3,2.25,2.0,1530.0,1279.0,414,1116.0,1320.0,1427,11,Fair,7,390500.0
3,2.5,3.0,1180.0,932.0,0,1180.0,1180.0,2632,8,Fair,8,455000.0
2,2.0,2.0,1190.0,1303.0,390,800.0,1670.0,2425,9,Fair,8,455000.0
3,2.25,3.0,1300.0,1180.0,0,1300.0,1300.0,1174,10,Fair,8,515000.0
3,3.5,2.0,1710.0,2212.0,310,1400.0,1580.0,2212,5,Fair,7,362500.0
3,2.5,2.0,2390.0,47480.0,0,2390.0,1720.0,44866,11,Fair,9,460000.0
4,3.5,2.0,3510.0,6005.0,760,2750.0,3090.0,5866,8,Fair,8,540000.0
3,1.75,2.0,1140.0,1165.0,0,1140.0,1150.0,1552,4,Fair,8,230000.0
2,2.5,2.0,1320.0,1329.0,140,1180.0,1490.0,5000,11,Fair,8,425000.0
5,3.0,1.0,2100.0,9752.0,900,1200.0,1270.0,10200,11,Fair,8,298450.0
4,2.5,2.0,2400.0,4848.0,0,2400.0,1980.0,5199,14,Fair,8,344000.0
3,2.5,3.0,1408.0,989.0,0,1408.0,1408.0,1342,13,Fair,8,416286.0
4,2.5,2.0,2560.0,5102.0,0,2560.0,2586.0,5059,5,Fair,8,379500.0
2,2.5,3.0,1260.0,1347.0,0,1260.0,1260.0,1356,13,Fair,8,350000.0
2,1.75,2.0,1290.0,1624.0,0,1290.0,1410.0,1963,4,Fair,8,258800.0
4,2.5,2.0,2730.0,9260.0,0,2730.0,2730.0,7357,10,Fair,8,620000.0
2,2.5,2.0,1630.0,1368.0,350,1280.0,1590.0,2306,9,Fair,7,295000.0
4,2.75,2.0,3530.0,6844.0,0,3530.0,3530.0,10038,4,Fair,10,908990.0
4,2.5,2.0,2714.0,12558.0,0,2714.0,2873.0,8269,4,Fair,9,485230.0
3,2.25,2.0,1630.0,2520.0,0,1630.0,1630.0,3131,13,Fair,7,475000.0
5,3.25,2.0,5790.0,13726.0,1360,4430.0,5790.0,13726,4,Fair,10,1240000.0
3,3.0,2.5,2230.0,1407.0,380,1850.0,2290.0,1407,5,Fair,8,635000.0
3,2.5,2.0,1380.0,1590.0,220,1160.0,1380.0,1590,6,Fair,9,350000.0
3,3.5,3.0,1320.0,1161.0,0,1320.0,1320.0,1161,8,Fair,8,345000.0
2,2.0,3.0,1490.0,713.0,0,1490.0,1490.0,1110,4,Fair,9,700000.0
3,2.25,2.0,1280.0,1520.0,200,1080.0,1280.0,1681,10,Fair,8,490000.0
5,4.0,2.0,3870.0,5929.0,0,3870.0,3600.0,5625,4,Fair,10,1300000.0
2,2.5,2.0,1280.0,1051.0,200,1080.0,1580.0,1279,9,Fair,8,579000.0
3,1.5,2.0,1300.0,1435.0,180,1120.0,1320.0,1652,11,Fair,8,552500.0
4,2.75,2.0,2170.0,5024.0,0,2170.0,2460.0,5024,6,Fair,8,467000.0
4,2.25,2.0,1763.0,3717.0,0,1763.0,1763.0,3666,6,Fair,8,305000.0
2,1.5,2.0,1020.0,1525.0,0,1020.0,1020.0,3844,14,Fair,7,212000.0
4,2.5,2.0,1840.0,4593.0,0,1840.0,1740.0,3600,8,Fair,7,429000.0
3,2.0,3.0,1820.0,1358.0,0,1820.0,1710.0,1367,4,Fair,9,479950.0
3,3.5,2.0,2670.0,3000.0,800,1870.0,1750.0,5000,4,Fair,9,825000.0
6,6.5,2.0,6260.0,10955.0,1420,4840.0,2710.0,12550,11,Fair,10,1180000.0
3,2.25,2.0,1400.0,3814.0,0,1400.0,1610.0,3814,6,Fair,7,250000.0
2,1.5,2.0,1160.0,2158.0,0,1160.0,1150.0,2158,36,Fair,7,289000.0
3,2.5,2.0,1400.0,3368.0,0,1400.0,1400.0,4316,5,Fair,7,265000.0
3,2.5,3.0,1232.0,1130.0,0,1232.0,1232.0,1202,11,Fair,7,344000.0
4,2.75,2.0,2700.0,6000.0,600,2100.0,2050.0,5400,108,Good,8,749000.0
4,2.5,2.0,2550.0,6382.0,0,2550.0,2430.0,5900,11,Fair,7,492000.0
4,2.5,2.0,3260.0,6902.0,0,3260.0,3130.0,6588,10,Fair,8,552500.0
2,2.5,2.0,1680.0,1240.0,560,1120.0,2060.0,3630,4,Fair,8,653500.0
4,3.25,2.0,2630.0,2550.0,600,2030.0,1810.0,2600,12,Fair,10,855000.0
3,1.5,2.0,1260.0,5758.0,0,1260.0,3090.0,10142,19,Fair,7,333000.0
4,2.5,2.0,2550.0,4500.0,0,2550.0,2340.0,4526,9,Fair,7,415000.0
4,3.25,2.0,3450.0,5000.0,0,3450.0,1420.0,5000,10,Fair,8,445000.0
3,2.5,2.0,1550.0,3402.0,0,1550.0,2095.0,3402,9,Fair,7,273500.0
4,2.5,2.0,4150.0,8436.0,0,4150.0,4070.0,8438,4,Fair,10,969990.0
5,3.5,2.0,3900.0,4400.0,1250,2650.0,1190.0,4400,4,Fair,9,1200000.0
3,3.25,3.0,1550.0,1444.0,0,1550.0,1550.0,1444,12,Fair,8,430000.0
4,2.5,2.0,2130.0,4000.0,0,2130.0,1830.0,7217,4,Fair,8,392000.0
4,2.5,2.0,2890.0,7798.0,0,2890.0,3300.0,30950,13,Fair,9,795000.0
3,2.5,2.0,1220.0,1330.0,210,1010.0,1360.0,3750,10,Fair,8,457000.0
4,2.5,2.0,2502.0,8306.0,0,2502.0,2597.0,6983,5,Fair,9,453000.0
3,2.0,3.0,1340.0,1384.0,0,1340.0,1110.0,1384,10,Fair,8,376000.0
4,2.5,2.0,2350.0,3800.0,0,2350.0,2670.0,4180,4,Fair,8,469995.0
3,2.5,2.0,1810.0,3930.0,0,1810.0,1560.0,5100,10,Fair,8,540000.0
4,2.5,2.0,3310.0,6500.0,0,3310.0,2380.0,5000,6,Fair,8,555000.0
3,2.0,1.0,1620.0,5101.0,1030,590.0,1700.0,7750,12,Fair,7,445000.0
2,2.0,2.0,1070.0,635.0,350,720.0,1070.0,928,10,Fair,9,256950.0
4,2.5,2.0,2230.0,4952.0,0,2230.0,2030.0,3721,7,Fair,8,297000.0
4,2.5,2.0,1970.0,4558.0,0,1970.0,1980.0,5123,13,Fair,8,320000.0
5,4.5,2.0,4600.0,7810.0,1400,3200.0,4480.0,6324,12,Fair,9,805000.0
4,2.75,2.0,3110.0,6050.0,0,3110.0,3590.0,6054,4,Fair,9,799990.0
4,2.5,2.0,3490.0,3677.0,640,2850.0,3440.0,3600,11,Fair,9,680000.0
3,2.5,2.0,1600.0,1936.0,0,1600.0,1600.0,1936,11,Fair,7,395000.0
3,2.5,2.0,1960.0,3060.0,0,1960.0,1220.0,3060,8,Fair,8,732000.0
2,2.5,2.0,1000.0,1092.0,10,990.0,1330.0,1466,14,Fair,7,163800.0
2,2.5,2.0,1000.0,1092.0,10,990.0,1330.0,1466,14,Fair,7,220000.0
2,2.0,3.0,1500.0,1408.0,0,1500.0,1500.0,1245,19,Fair,7,308625.0
3,2.5,2.0,2424.0,5931.0,0,2424.0,2424.0,6036,4,Fair,9,375000.0
4,2.5,2.0,2303.0,3826.0,0,2303.0,2516.0,4500,12,Fair,8,300000.0
3,2.5,2.0,1880.0,6008.0,0,1880.0,2180.0,5185,9,Fair,7,284000.0
2,2.0,2.0,1210.0,740.0,430,780.0,1480.0,1171,4,Fair,8,610000.0
4,3.25,2.0,3720.0,6765.0,0,3720.0,3100.0,6790,6,Fair,9,955000.0
4,2.75,2.0,3610.0,8580.0,0,3610.0,2360.0,8580,4,Fair,9,982000.0
3,1.5,3.0,1360.0,885.0,0,1360.0,1360.0,1167,10,Fair,8,359000.0
5,2.5,2.0,2590.0,7084.0,0,2590.0,3010.0,4823,4,Fair,8,779380.0
5,3.25,2.0,4390.0,11250.0,0,4390.0,2160.0,9249,11,Fair,10,1510000.0
3,3.0,2.5,2290.0,1407.0,400,1890.0,2230.0,1407,4,Fair,8,635000.0
4,3.75,2.5,3880.0,9979.0,0,3880.0,3130.0,6112,11,Fair,10,1060000.0
3,2.5,3.0,1350.0,874.0,80,1270.0,1350.0,886,12,Fair,8,389500.0
5,2.5,2.0,2170.0,2752.0,0,2170.0,1800.0,2752,4,Fair,8,359800.0
3,3.0,3.0,1296.0,1051.0,0,1296.0,1520.0,1939,9,Fair,8,399950.0
3,3.25,2.0,1530.0,1602.0,390,1140.0,1450.0,1198,5,Fair,8,320000.0
3,2.5,2.0,1489.0,3266.0,0,1489.0,1537.0,3273,4,Fair,7,255900.0
4,2.5,2.0,2130.0,4467.0,0,2130.0,1830.0,8160,4,Fair,8,380000.0
3,2.75,2.0,1430.0,1521.0,300,1130.0,1930.0,2700,9,Fair,9,580000.0
5,3.75,1.0,2380.0,7268.0,950,1430.0,2040.0,10810,10,Fair,8,545000.0
3,2.5,2.0,1420.0,814.0,280,1140.0,1340.0,1382,10,Fair,8,451300.0
4,3.25,2.0,3450.0,6184.0,0,3450.0,3020.0,5369,4,Fair,9,852880.0
4,2.5,2.0,1914.0,3150.0,0,1914.0,1714.0,3164,9,Fair,8,305000.0
2,1.5,3.0,988.0,1080.0,0,988.0,1128.0,1080,11,Fair,7,295000.0
3,2.25,2.0,1584.0,2800.0,0,1584.0,1584.0,2800,6,Fair,7,261000.0
4,2.5,2.0,2630.0,5710.0,0,2630.0,2550.0,5500,17,Fair,8,560000.0
4,3.25,2.0,3520.0,5250.0,0,3520.0,3220.0,5781,6,Fair,9,795000.0
4,2.5,2.0,2380.0,4913.0,0,2380.0,2580.0,5311,12,Fair,8,384950.0
3,1.75,3.0,1410.0,1197.0,0,1410.0,1350.0,2512,6,Fair,8,500000.0
4,3.5,2.0,3220.0,5741.0,0,3220.0,2960.0,6534,5,Fair,9,640000.0
4,3.25,2.0,3266.0,5969.0,0,3266.0,3087.0,5169,4,Fair,8,418000.0
3,2.0,2.0,2550.0,4794.0,0,2550.0,1630.0,5100,11,Fair,9,799000.0
4,3.5,2.5,3828.0,18900.0,0,3828.0,2120.0,18900,4,Fair,9,552900.0
3,2.25,3.0,1670.0,1596.0,0,1670.0,1640.0,1310,4,Fair,8,539950.0
4,2.5,2.0,3056.0,11385.0,0,3056.0,2849.0,8607,4,Fair,9,524225.0
2,1.5,3.0,1000.0,1188.0,0,1000.0,2300.0,3500,13,Fair,8,424950.0
3,3.25,2.0,1530.0,1786.0,330,1200.0,1390.0,2900,11,Fair,8,560000.0
5,3.0,2.0,3490.0,6091.0,0,3490.0,2870.0,5932,9,Fair,9,715000.0
5,2.5,2.0,2760.0,6000.0,0,2760.0,1360.0,6000,12,Fair,8,300000.0
3,2.5,2.0,1440.0,2163.0,0,1440.0,1440.0,2207,13,Fair,7,405000.0
3,3.0,3.0,1370.0,1001.0,0,1370.0,1399.0,1151,9,Fair,8,327000.0
6,4.0,2.0,3180.0,6551.0,0,3180.0,3230.0,7602,4,Fair,9,859950.0
4,3.0,2.0,2720.0,7570.0,0,2720.0,1770.0,5705,10,Fair,9,560000.0
3,2.5,2.0,1800.0,2792.0,0,1800.0,1580.0,2617,7,Fair,8,379900.0
3,2.5,2.0,3220.0,6409.0,0,3220.0,3330.0,6231,10,Fair,9,625000.0
3,2.5,2.0,2370.0,5321.0,0,2370.0,2370.0,4357,4,Fair,8,398096.0
3,2.5,2.0,1410.0,1325.0,230,1180.0,1270.0,1282,11,Fair,7,315000.0
4,3.5,2.0,3640.0,6049.0,0,3640.0,3590.0,6104,4,Fair,9,939000.0
3,2.5,2.0,1920.0,3624.0,0,1920.0,1930.0,3533,15,Fair,9,674000.0
4,2.5,2.0,2267.0,3577.0,0,2267.0,2056.0,3577,4,Fair,7,306000.0
5,4.75,2.0,5780.0,17004.0,1520,4260.0,3460.0,10855,12,Fair,10,2320000.0
2,1.0,3.0,1131.0,1304.0,0,1131.0,1131.0,1992,7,Fair,7,394950.0
3,3.5,2.0,2940.0,6431.0,0,2940.0,2760.0,6695,4,Fair,10,914154.0
3,2.5,2.0,2180.0,4533.0,0,2180.0,2180.0,7347,8,Fair,7,496000.0
3,2.25,2.0,1400.0,1078.0,460,940.0,1420.0,1230,9,Fair,8,430100.0
4,2.5,2.0,2680.0,5539.0,0,2680.0,2680.0,5992,5,Fair,8,449990.0
4,2.5,2.0,2680.0,5539.0,0,2680.0,2680.0,5992,5,Fair,8,502000.0
3,2.5,2.0,1300.0,3612.0,0,1300.0,1390.0,2943,13,Fair,7,310000.0
4,3.5,2.5,2796.0,3520.0,0,2796.0,2040.0,5195,5,Fair,8,349950.0
2,1.75,2.0,1460.0,1500.0,460,1000.0,1440.0,4120,10,Fair,8,625000.0
4,3.5,2.0,4210.0,6481.0,950,3260.0,3920.0,5331,4,Fair,9,1050000.0
4,2.75,2.0,2330.0,3920.0,0,2330.0,2410.0,4063,13,Fair,9,680000.0
4,3.5,2.0,3930.0,5680.0,1110,2820.0,3700.0,5816,5,Fair,9,828950.0
3,2.5,2.0,1608.0,4000.0,0,1608.0,2009.0,4983,4,Fair,8,274950.0
2,2.25,2.0,1610.0,1968.0,0,1610.0,1950.0,1968,39,Good,7,293000.0
4,3.5,2.0,3200.0,3250.0,530,2670.0,3400.0,3663,11,Fair,9,795000.0
